"","ABA.test.Producto","NO","SI"
"4191","EQUIPO CONTRATISTA",100,0
"4192","EQUIPO CONTRATISTA",100,0
"4193","EQUIPO CONTRATISTA",100,0
"4194","EQUIPO CONTRATISTA",100,0
"4195","EQUIPO CONTRATISTA",100,0
"4196","EQUIPO CONTRATISTA",100,0
"4197","EQUIPO CONTRATISTA",100,0
"4198","EQUIPO CONTRATISTA",100,0
"4199","EQUIPO CONTRATISTA",100,0
"4200","EQUIPO CONTRATISTA",100,0
"4201","EQUIPO CONTRATISTA",100,0
"4202","EQUIPO CONTRATISTA",100,0
"4203","EQUIPO CONTRATISTA",100,0
"4204","EQUIPO CONTRATISTA",100,0
"4205","EQUIPO CONTRATISTA",100,0
"4206","EQUIPO CONTRATISTA",100,0
"4207","EQUIPO CONTRATISTA",100,0
"4208","EQUIPO CONTRATISTA",100,0
"4209","EQUIPO CONTRATISTA",100,0
"4210","EQUIPO CONTRATISTA",100,0
"4211","EQUIPO CONTRATISTA",100,0
"4212","EQUIPO CONTRATISTA",100,0
"4213","EQUIPO CONTRATISTA",100,0
"4214","EQUIPO CONTRATISTA",100,0
"4215","EQUIPO CONTRATISTA",100,0
"4216","EQUIPO CONTRATISTA",100,0
"4217","EQUIPO CONTRATISTA",100,0
"4218","EQUIPO CONTRATISTA",100,0
"4219","EQUIPO CONTRATISTA",100,0
"4220","EQUIPO CONTRATISTA",100,0
"4221","EQUIPO CONTRATISTA",100,0
"4222","EQUIPO CONTRATISTA",100,0
"4223","EQUIPO CONTRATISTA",100,0
"4224","EQUIPO CONTRATISTA",100,0
"4225","EQUIPO CONTRATISTA",100,0
"4226","EQUIPO CONTRATISTA",100,0
"4227","EQUIPO CONTRATISTA",100,0
"4228","EQUIPO CONTRATISTA",100,0
"4229","EQUIPO CONTRATISTA",100,0
"4230","EQUIPO CONTRATISTA",100,0
"4231","EQUIPO ELECTRONICO",100,0
"4232","ABASEGURO EMPRESARIAL",0,100
"4233","VIBIA",100,0
"4234","VIBIA",100,0
"4235","EQUIPO CONTRATISTA",100,0
"4236","EQUIPO CONTRATISTA",100,0
"4237","EQUIPO CONTRATISTA",100,0
"4238","EQUIPO CONTRATISTA",100,0
"4239","EQUIPO CONTRATISTA",100,0
"4240","EQUIPO CONTRATISTA",100,0
"4241","EQUIPO CONTRATISTA",100,0
"4242","EQUIPO ELECTRONICO",100,0
"4243","EQUIPO CONTRATISTA",100,0
"4244","EQUIPO CONTRATISTA",100,0
"4245","EQUIPO CONTRATISTA",100,0
"4246","EQUIPO CONTRATISTA",100,0
"4247","EQUIPO CONTRATISTA",100,0
"4248","EQUIPO CONTRATISTA",100,0
"4249","EQUIPO CONTRATISTA",100,0
"4250","EQUIPO CONTRATISTA",100,0
"4251","EQUIPO CONTRATISTA",100,0
"4252","EQUIPO CONTRATISTA",100,0
"4253","EQUIPO CONTRATISTA",100,0
"4254","EQUIPO CONTRATISTA",100,0
"4255","EQUIPO CONTRATISTA",100,0
"4256","EQUIPO CONTRATISTA",100,0
"4257","EQUIPO CONTRATISTA",100,0
"4258","EQUIPO CONTRATISTA",100,0
"4259","EQUIPO CONTRATISTA",100,0
"4260","EQUIPO CONTRATISTA",100,0
"4261","EQUIPO CONTRATISTA",100,0
"4262","EQUIPO CONTRATISTA",100,0
"4263","EQUIPO CONTRATISTA",100,0
"4264","EQUIPO CONTRATISTA",100,0
"4265","EQUIPO CONTRATISTA",100,0
"4266","EQUIPO CONTRATISTA",100,0
"4267","EQUIPO CONTRATISTA",100,0
"4268","EQUIPO CONTRATISTA",100,0
"4269","EQUIPO CONTRATISTA",100,0
"4270","EQUIPO CONTRATISTA",100,0
"4271","EQUIPO CONTRATISTA",100,0
"4272","EQUIPO CONTRATISTA",100,0
"4273","EQUIPO CONTRATISTA",100,0
"4274","EQUIPO CONTRATISTA",100,0
"4275","EQUIPO CONTRATISTA",100,0
"4276","EQUIPO CONTRATISTA",100,0
"4277","EQUIPO CONTRATISTA",100,0
"4278","EQUIPO CONTRATISTA",100,0
"4279","EQUIPO CONTRATISTA",100,0
"4280","EQUIPO CONTRATISTA",100,0
"4281","EQUIPO CONTRATISTA",100,0
"4282","EQUIPO CONTRATISTA",100,0
"4283","EQUIPO CONTRATISTA",100,0
"4284","EQUIPO CONTRATISTA",100,0
"4285","EQUIPO CONTRATISTA",100,0
"4286","EQUIPO CONTRATISTA",100,0
"4287","EQUIPO CONTRATISTA",100,0
"4288","EQUIPO CONTRATISTA",100,0
"4289","EQUIPO CONTRATISTA",100,0
"4290","EQUIPO CONTRATISTA",100,0
"4291","EQUIPO CONTRATISTA",100,0
"4292","EQUIPO CONTRATISTA",100,0
"4293","EQUIPO CONTRATISTA",100,0
"4294","EQUIPO CONTRATISTA",100,0
"4295","EQUIPO CONTRATISTA",100,0
"4296","EQUIPO CONTRATISTA",100,0
"4297","EQUIPO CONTRATISTA",100,0
"4298","EQUIPO CONTRATISTA",100,0
"4299","EQUIPO CONTRATISTA",100,0
"4300","EQUIPO CONTRATISTA",100,0
"4301","EQUIPO CONTRATISTA",100,0
"4302","EQUIPO CONTRATISTA",100,0
"4303","EQUIPO CONTRATISTA",100,0
"4304","EQUIPO CONTRATISTA",100,0
"4305","EQUIPO CONTRATISTA",100,0
"4306","EQUIPO CONTRATISTA",100,0
"4307","EQUIPO CONTRATISTA",100,0
"4308","EQUIPO CONTRATISTA",100,0
"4309","EQUIPO CONTRATISTA",100,0
"4310","EQUIPO CONTRATISTA",100,0
"4311","EQUIPO CONTRATISTA",100,0
"4312","EQUIPO CONTRATISTA",100,0
"4313","EQUIPO CONTRATISTA",100,0
"4314","EQUIPO CONTRATISTA",100,0
"4315","EQUIPO CONTRATISTA",100,0
"4316","EQUIPO CONTRATISTA",100,0
"4317","EQUIPO CONTRATISTA",100,0
"4318","EQUIPO CONTRATISTA",100,0
"4319","EQUIPO CONTRATISTA",100,0
"4320","EQUIPO CONTRATISTA",100,0
"4321","EQUIPO CONTRATISTA",100,0
"4322","EQUIPO CONTRATISTA",100,0
"4323","EQUIPO CONTRATISTA",100,0
"4324","EQUIPO CONTRATISTA",100,0
"4325","EQUIPO CONTRATISTA",100,0
"4326","EQUIPO CONTRATISTA",100,0
"4327","EQUIPO CONTRATISTA",100,0
"4328","EQUIPO CONTRATISTA",100,0
"4329","EQUIPO CONTRATISTA",100,0
"4330","EQUIPO CONTRATISTA",100,0
"4331","EQUIPO CONTRATISTA",100,0
"4332","EQUIPO CONTRATISTA",100,0
"4333","EQUIPO CONTRATISTA",100,0
"4334","EQUIPO CONTRATISTA",100,0
"4335","EQUIPO CONTRATISTA",100,0
"4336","EQUIPO CONTRATISTA",100,0
"4337","EQUIPO CONTRATISTA",100,0
"4338","EQUIPO CONTRATISTA",100,0
"4339","EQUIPO CONTRATISTA",100,0
"4340","EQUIPO CONTRATISTA",100,0
"4341","EQUIPO CONTRATISTA",100,0
"4342","EQUIPO CONTRATISTA",100,0
"4343","EQUIPO CONTRATISTA",100,0
"4344","EQUIPO CONTRATISTA",100,0
"4345","EQUIPO CONTRATISTA",100,0
"4346","EQUIPO CONTRATISTA",100,0
"4347","EQUIPO CONTRATISTA",100,0
"4348","EQUIPO CONTRATISTA",100,0
"4349","EQUIPO CONTRATISTA",100,0
"4350","EQUIPO CONTRATISTA",100,0
"4351","EQUIPO CONTRATISTA",100,0
"4352","EQUIPO CONTRATISTA",100,0
"4353","EQUIPO CONTRATISTA",100,0
"4354","EQUIPO CONTRATISTA",100,0
"4355","EQUIPO CONTRATISTA",100,0
"4356","EQUIPO CONTRATISTA",100,0
"4357","EQUIPO CONTRATISTA",100,0
"4358","EQUIPO CONTRATISTA",100,0
"4359","EQUIPO CONTRATISTA",100,0
"4360","EQUIPO CONTRATISTA",100,0
"4361","EQUIPO CONTRATISTA",100,0
"4362","EQUIPO CONTRATISTA",100,0
"4363","EQUIPO CONTRATISTA",100,0
"4364","EQUIPO CONTRATISTA",100,0
"4365","EQUIPO CONTRATISTA",100,0
"4366","EQUIPO CONTRATISTA",100,0
"4367","EQUIPO CONTRATISTA",100,0
"4368","EQUIPO CONTRATISTA",100,0
"4369","EQUIPO CONTRATISTA",100,0
"4370","EQUIPO CONTRATISTA",100,0
"4371","EQUIPO CONTRATISTA",100,0
"4372","EQUIPO CONTRATISTA",100,0
"4373","EQUIPO CONTRATISTA",100,0
"4374","EQUIPO CONTRATISTA",100,0
"4375","EQUIPO CONTRATISTA",100,0
"4376","EQUIPO CONTRATISTA",100,0
"4377","EQUIPO CONTRATISTA",100,0
"4378","EQUIPO CONTRATISTA",100,0
"4379","EQUIPO CONTRATISTA",100,0
"4380","EQUIPO CONTRATISTA",100,0
"4381","EQUIPO CONTRATISTA",100,0
"4382","EQUIPO CONTRATISTA",100,0
"4383","EQUIPO CONTRATISTA",100,0
"4384","EQUIPO CONTRATISTA",100,0
"4385","EQUIPO CONTRATISTA",100,0
"4386","EQUIPO CONTRATISTA",100,0
"4387","EQUIPO CONTRATISTA",100,0
"4388","EQUIPO CONTRATISTA",100,0
"4389","EQUIPO CONTRATISTA",100,0
"4390","EQUIPO CONTRATISTA",100,0
"4391","EQUIPO CONTRATISTA",100,0
"4392","EQUIPO CONTRATISTA",100,0
"4393","EQUIPO CONTRATISTA",100,0
"4394","EQUIPO CONTRATISTA",100,0
"4395","EQUIPO CONTRATISTA",100,0
"4396","EQUIPO CONTRATISTA",100,0
"4397","EQUIPO CONTRATISTA",100,0
"4398","EQUIPO CONTRATISTA",100,0
"4399","EQUIPO CONTRATISTA",100,0
"4400","EQUIPO CONTRATISTA",100,0
"4401","EQUIPO CONTRATISTA",100,0
"4402","EQUIPO CONTRATISTA",100,0
"4403","EQUIPO CONTRATISTA",100,0
"4404","EQUIPO CONTRATISTA",100,0
"4405","EQUIPO CONTRATISTA",100,0
"4406","EQUIPO CONTRATISTA",100,0
"4407","EQUIPO CONTRATISTA",100,0
"4408","EQUIPO CONTRATISTA",100,0
"4409","EQUIPO CONTRATISTA",100,0
"4410","EQUIPO CONTRATISTA",100,0
"4411","EQUIPO CONTRATISTA",100,0
"4412","EQUIPO CONTRATISTA",100,0
"4413","EQUIPO CONTRATISTA",100,0
"4414","EQUIPO CONTRATISTA",100,0
"4415","EQUIPO CONTRATISTA",100,0
"4416","EQUIPO CONTRATISTA",100,0
"4417","EQUIPO CONTRATISTA",100,0
"4418","EQUIPO CONTRATISTA",100,0
"4419","EQUIPO CONTRATISTA",100,0
"4420","EQUIPO CONTRATISTA",100,0
"4421","EQUIPO CONTRATISTA",100,0
"4422","EQUIPO CONTRATISTA",100,0
"4423","EQUIPO CONTRATISTA",100,0
"4424","EQUIPO CONTRATISTA",100,0
"4425","EQUIPO CONTRATISTA",100,0
"4426","EQUIPO CONTRATISTA",100,0
"4427","EQUIPO CONTRATISTA",100,0
"4428","EQUIPO CONTRATISTA",100,0
"4429","EQUIPO CONTRATISTA",100,0
"4430","EQUIPO CONTRATISTA",100,0
"4431","EQUIPO CONTRATISTA",100,0
"4432","EQUIPO CONTRATISTA",100,0
"4433","EQUIPO CONTRATISTA",100,0
"4434","EQUIPO CONTRATISTA",100,0
"4435","EQUIPO CONTRATISTA",100,0
"4436","EQUIPO CONTRATISTA",100,0
"4437","EQUIPO CONTRATISTA",100,0
"4438","EQUIPO CONTRATISTA",100,0
"4439","EQUIPO CONTRATISTA",100,0
"4440","EQUIPO CONTRATISTA",100,0
"4441","EQUIPO CONTRATISTA",100,0
"4442","EQUIPO CONTRATISTA",100,0
"4443","EQUIPO CONTRATISTA",100,0
"4444","EQUIPO CONTRATISTA",100,0
"4445","EQUIPO CONTRATISTA",100,0
"4446","EQUIPO CONTRATISTA",100,0
"4447","EQUIPO CONTRATISTA",100,0
"4448","EQUIPO CONTRATISTA",100,0
"4449","EQUIPO CONTRATISTA",100,0
"4450","EQUIPO CONTRATISTA",100,0
"4451","EQUIPO CONTRATISTA",100,0
"4452","EQUIPO CONTRATISTA",100,0
"4453","EQUIPO CONTRATISTA",100,0
"4454","EQUIPO CONTRATISTA",100,0
"4455","EQUIPO CONTRATISTA",100,0
"4456","EQUIPO CONTRATISTA",100,0
"4457","EQUIPO CONTRATISTA",100,0
"4458","EQUIPO CONTRATISTA",100,0
"4459","EQUIPO CONTRATISTA",100,0
"4460","EQUIPO CONTRATISTA",100,0
"4461","EQUIPO CONTRATISTA",100,0
"4462","EQUIPO CONTRATISTA",100,0
"4463","EQUIPO CONTRATISTA",100,0
"4464","EQUIPO CONTRATISTA",100,0
"4465","EQUIPO CONTRATISTA",100,0
"4466","EQUIPO CONTRATISTA",100,0
"4467","EQUIPO CONTRATISTA",100,0
"4468","EQUIPO CONTRATISTA",100,0
"4469","EQUIPO CONTRATISTA",100,0
"4470","EQUIPO CONTRATISTA",100,0
"4471","EQUIPO CONTRATISTA",100,0
"4472","EQUIPO CONTRATISTA",100,0
"4473","EQUIPO CONTRATISTA",100,0
"4474","EQUIPO CONTRATISTA",100,0
"4475","EQUIPO CONTRATISTA",100,0
"4476","EQUIPO CONTRATISTA",100,0
"4477","EQUIPO CONTRATISTA",100,0
"4478","EQUIPO CONTRATISTA",100,0
"4479","EQUIPO CONTRATISTA",100,0
"4480","EQUIPO CONTRATISTA",100,0
"4481","EQUIPO CONTRATISTA",100,0
"4482","EQUIPO CONTRATISTA",100,0
"4483","EQUIPO CONTRATISTA",100,0
"4484","EQUIPO CONTRATISTA",100,0
"4485","EQUIPO CONTRATISTA",100,0
"4486","EQUIPO CONTRATISTA",100,0
"4487","EQUIPO CONTRATISTA",100,0
"4488","EQUIPO CONTRATISTA",100,0
"4489","EQUIPO CONTRATISTA",100,0
"4490","EQUIPO CONTRATISTA",100,0
"4491","EQUIPO CONTRATISTA",100,0
"4492","EQUIPO CONTRATISTA",100,0
"4493","EQUIPO CONTRATISTA",100,0
"4494","EQUIPO CONTRATISTA",100,0
"4495","EQUIPO CONTRATISTA",100,0
"4496","EQUIPO CONTRATISTA",100,0
"4497","EQUIPO CONTRATISTA",100,0
"4498","EQUIPO CONTRATISTA",100,0
"4499","EQUIPO CONTRATISTA",100,0
"4500","EQUIPO CONTRATISTA",100,0
"4501","EQUIPO CONTRATISTA",100,0
"4502","EQUIPO CONTRATISTA",100,0
"4503","EQUIPO CONTRATISTA",100,0
"4504","EQUIPO CONTRATISTA",100,0
"4505","EQUIPO CONTRATISTA",100,0
"4506","EQUIPO CONTRATISTA",100,0
"4507","EQUIPO CONTRATISTA",100,0
"4508","EQUIPO CONTRATISTA",100,0
"4509","EQUIPO CONTRATISTA",100,0
"4510","EQUIPO CONTRATISTA",100,0
"4511","EQUIPO CONTRATISTA",100,0
"4512","EQUIPO CONTRATISTA",100,0
"4513","EQUIPO CONTRATISTA",100,0
"4514","EQUIPO CONTRATISTA",100,0
"4515","EQUIPO CONTRATISTA",100,0
"4516","EQUIPO CONTRATISTA",100,0
"4517","EQUIPO CONTRATISTA",100,0
"4518","EQUIPO CONTRATISTA",100,0
"4519","EQUIPO CONTRATISTA",100,0
"4520","EQUIPO CONTRATISTA",100,0
"4521","EQUIPO CONTRATISTA",100,0
"4522","EQUIPO CONTRATISTA",100,0
"4523","EQUIPO CONTRATISTA",100,0
"4524","EQUIPO CONTRATISTA",100,0
"4525","EQUIPO CONTRATISTA",100,0
"4526","EQUIPO CONTRATISTA",100,0
"4527","EQUIPO CONTRATISTA",100,0
"4528","EQUIPO CONTRATISTA",100,0
"4529","EQUIPO CONTRATISTA",100,0
"4530","EQUIPO CONTRATISTA",100,0
"4531","EQUIPO CONTRATISTA",100,0
"4532","EQUIPO CONTRATISTA",100,0
"4533","EQUIPO CONTRATISTA",100,0
"4534","EQUIPO CONTRATISTA",100,0
"4535","EQUIPO CONTRATISTA",100,0
"4536","EQUIPO CONTRATISTA",100,0
"4537","EQUIPO CONTRATISTA",100,0
"4538","EQUIPO CONTRATISTA",100,0
"4539","EQUIPO CONTRATISTA",100,0
"4540","EQUIPO CONTRATISTA",100,0
"4541","EQUIPO CONTRATISTA",100,0
"4542","EQUIPO CONTRATISTA",100,0
"4543","EQUIPO CONTRATISTA",100,0
"4544","EQUIPO CONTRATISTA",100,0
"4545","EQUIPO CONTRATISTA",100,0
"4546","EQUIPO CONTRATISTA",100,0
"4547","EQUIPO CONTRATISTA",100,0
"4548","EQUIPO CONTRATISTA",100,0
"4549","EQUIPO CONTRATISTA",100,0
"4550","EQUIPO CONTRATISTA",100,0
"4551","VIBIA",100,0
"4552","VIBIA",100,0
"4553","ABASIF: EL SEGURO DE CASA",100,0
"4554","RESPONSABILIDAD CIVIL",100,0
"4555","EQUIPO CONTRATISTA",100,0
"4556","EQUIPO CONTRATISTA",100,0
"4557","EQUIPO CONTRATISTA",100,0
"4558","EQUIPO CONTRATISTA",100,0
"4559","EQUIPO CONTRATISTA",100,0
"4560","EQUIPO CONTRATISTA",100,0
"4561","EQUIPO CONTRATISTA",100,0
"4562","EQUIPO CONTRATISTA",100,0
"4563","EQUIPO CONTRATISTA",100,0
"4564","EQUIPO CONTRATISTA",100,0
"4565","EQUIPO CONTRATISTA",100,0
"4566","EQUIPO CONTRATISTA",100,0
"4567","EQUIPO CONTRATISTA",100,0
"4568","EQUIPO CONTRATISTA",100,0
"4569","EQUIPO CONTRATISTA",100,0
"4570","EQUIPO CONTRATISTA",100,0
"4571","EQUIPO CONTRATISTA",100,0
"4572","EQUIPO CONTRATISTA",100,0
"4573","EQUIPO CONTRATISTA",100,0
"4574","EQUIPO CONTRATISTA",100,0
"4575","EQUIPO CONTRATISTA",100,0
"4576","EQUIPO CONTRATISTA",100,0
"4577","EQUIPO CONTRATISTA",100,0
"4578","EQUIPO CONTRATISTA",100,0
"4579","EQUIPO CONTRATISTA",100,0
"4580","EQUIPO CONTRATISTA",100,0
"4581","EQUIPO CONTRATISTA",100,0
"4582","EQUIPO CONTRATISTA",100,0
"4583","EQUIPO CONTRATISTA",100,0
"4584","EQUIPO CONTRATISTA",100,0
"4585","EQUIPO CONTRATISTA",100,0
"4586","EQUIPO CONTRATISTA",100,0
"4587","EQUIPO CONTRATISTA",100,0
"4588","EQUIPO CONTRATISTA",100,0
"4589","EQUIPO CONTRATISTA",100,0
"4590","EQUIPO CONTRATISTA",100,0
"4591","EQUIPO CONTRATISTA",100,0
"4592","EQUIPO CONTRATISTA",100,0
"4593","EQUIPO CONTRATISTA",100,0
"4594","EQUIPO CONTRATISTA",100,0
"4595","EQUIPO CONTRATISTA",100,0
"4596","EQUIPO CONTRATISTA",100,0
"4597","EQUIPO CONTRATISTA",100,0
"4598","EQUIPO CONTRATISTA",100,0
"4599","EQUIPO CONTRATISTA",100,0
"4600","EQUIPO CONTRATISTA",100,0
"4601","EQUIPO CONTRATISTA",100,0
"4602","EQUIPO CONTRATISTA",100,0
"4603","EQUIPO CONTRATISTA",100,0
"4604","EQUIPO CONTRATISTA",100,0
"4605","EQUIPO CONTRATISTA",100,0
"4606","EQUIPO CONTRATISTA",100,0
"4607","EQUIPO CONTRATISTA",100,0
"4608","EQUIPO CONTRATISTA",100,0
"4609","EQUIPO CONTRATISTA",100,0
"4610","EQUIPO CONTRATISTA",100,0
"4611","EQUIPO CONTRATISTA",100,0
"4612","EQUIPO CONTRATISTA",100,0
"4613","EQUIPO CONTRATISTA",100,0
"4614","EQUIPO CONTRATISTA",100,0
"4615","EQUIPO CONTRATISTA",100,0
"4616","EQUIPO CONTRATISTA",100,0
"4617","EQUIPO CONTRATISTA",100,0
"4618","EQUIPO CONTRATISTA",100,0
"4619","EQUIPO CONTRATISTA",100,0
"4620","EQUIPO CONTRATISTA",100,0
"4621","EQUIPO CONTRATISTA",100,0
"4622","EQUIPO CONTRATISTA",100,0
"4623","EQUIPO CONTRATISTA",100,0
"4624","EQUIPO CONTRATISTA",100,0
"4625","EQUIPO CONTRATISTA",100,0
"4626","EQUIPO CONTRATISTA",100,0
"4627","EQUIPO CONTRATISTA",100,0
"4628","EQUIPO CONTRATISTA",100,0
"4629","EQUIPO CONTRATISTA",100,0
"4630","EQUIPO CONTRATISTA",100,0
"4631","EQUIPO CONTRATISTA",100,0
"4632","EQUIPO CONTRATISTA",100,0
"4633","EQUIPO CONTRATISTA",100,0
"4634","EQUIPO CONTRATISTA",100,0
"4635","EQUIPO CONTRATISTA",100,0
"4636","EQUIPO CONTRATISTA",100,0
"4637","EQUIPO CONTRATISTA",100,0
"4638","EQUIPO CONTRATISTA",100,0
"4639","EQUIPO CONTRATISTA",100,0
"4640","EQUIPO CONTRATISTA",100,0
"4641","EQUIPO CONTRATISTA",100,0
"4642","EQUIPO CONTRATISTA",100,0
"4643","EQUIPO CONTRATISTA",100,0
"4644","EQUIPO CONTRATISTA",100,0
"4645","EQUIPO CONTRATISTA",100,0
"4646","EQUIPO CONTRATISTA",100,0
"4647","EQUIPO CONTRATISTA",100,0
"4648","EQUIPO CONTRATISTA",100,0
"4649","EQUIPO CONTRATISTA",100,0
"4650","EQUIPO CONTRATISTA",100,0
"4651","EQUIPO CONTRATISTA",100,0
"4652","EQUIPO CONTRATISTA",100,0
"4653","EQUIPO CONTRATISTA",100,0
"4654","EQUIPO CONTRATISTA",100,0
"4655","EQUIPO CONTRATISTA",100,0
"4656","EQUIPO CONTRATISTA",100,0
"4657","EQUIPO CONTRATISTA",100,0
"4658","EQUIPO CONTRATISTA",100,0
"4659","EQUIPO CONTRATISTA",100,0
"4660","EQUIPO CONTRATISTA",100,0
"4661","EQUIPO CONTRATISTA",100,0
"4662","EQUIPO CONTRATISTA",100,0
"4663","EQUIPO CONTRATISTA",100,0
"4664","EQUIPO CONTRATISTA",100,0
"4665","EQUIPO CONTRATISTA",100,0
"4666","EQUIPO CONTRATISTA",100,0
"4667","EQUIPO CONTRATISTA",100,0
"4668","EQUIPO CONTRATISTA",100,0
"4669","EQUIPO CONTRATISTA",100,0
"4670","EQUIPO CONTRATISTA",100,0
"4671","EQUIPO CONTRATISTA",100,0
"4672","EQUIPO CONTRATISTA",100,0
"4673","EQUIPO CONTRATISTA",100,0
"4674","EQUIPO CONTRATISTA",100,0
"4675","EQUIPO CONTRATISTA",100,0
"4676","EQUIPO CONTRATISTA",100,0
"4677","EQUIPO CONTRATISTA",100,0
"4678","EQUIPO CONTRATISTA",100,0
"4679","EQUIPO CONTRATISTA",100,0
"4680","EQUIPO CONTRATISTA",100,0
"4681","EQUIPO CONTRATISTA",100,0
"4682","EQUIPO CONTRATISTA",100,0
"4683","EQUIPO CONTRATISTA",100,0
"4684","EQUIPO CONTRATISTA",100,0
"4685","EQUIPO CONTRATISTA",100,0
"4686","EQUIPO CONTRATISTA",100,0
"4687","EQUIPO CONTRATISTA",100,0
"4688","EQUIPO CONTRATISTA",100,0
"4689","EQUIPO CONTRATISTA",100,0
"4690","EQUIPO CONTRATISTA",100,0
"4691","EQUIPO CONTRATISTA",100,0
"4692","EQUIPO CONTRATISTA",100,0
"4693","EQUIPO CONTRATISTA",100,0
"4694","EQUIPO CONTRATISTA",100,0
"4695","EQUIPO CONTRATISTA",100,0
"4696","EQUIPO CONTRATISTA",100,0
"4697","EQUIPO CONTRATISTA",100,0
"4698","EQUIPO CONTRATISTA",100,0
"4699","EQUIPO CONTRATISTA",100,0
"4700","EQUIPO CONTRATISTA",100,0
"4701","EQUIPO CONTRATISTA",100,0
"4702","EQUIPO CONTRATISTA",100,0
"4703","EQUIPO CONTRATISTA",100,0
"4704","EQUIPO CONTRATISTA",100,0
"4705","EQUIPO CONTRATISTA",100,0
"4706","EQUIPO CONTRATISTA",100,0
"4707","EQUIPO CONTRATISTA",100,0
"4708","EQUIPO CONTRATISTA",100,0
"4709","EQUIPO CONTRATISTA",100,0
"4710","EQUIPO CONTRATISTA",100,0
"4711","EQUIPO CONTRATISTA",100,0
"4712","EQUIPO CONTRATISTA",100,0
"4713","EQUIPO CONTRATISTA",100,0
"4714","EQUIPO CONTRATISTA",100,0
"4715","EQUIPO CONTRATISTA",100,0
"4716","EQUIPO CONTRATISTA",100,0
"4717","EQUIPO CONTRATISTA",100,0
"4718","EQUIPO CONTRATISTA",100,0
"4719","EQUIPO CONTRATISTA",100,0
"4720","EQUIPO CONTRATISTA",100,0
"4721","EQUIPO CONTRATISTA",100,0
"4722","EQUIPO CONTRATISTA",100,0
"4723","EQUIPO CONTRATISTA",100,0
"4724","EQUIPO CONTRATISTA",100,0
"4725","EQUIPO CONTRATISTA",100,0
"4726","EQUIPO CONTRATISTA",100,0
"4727","EQUIPO CONTRATISTA",100,0
"4728","EQUIPO CONTRATISTA",100,0
"4729","EQUIPO CONTRATISTA",100,0
"4730","EQUIPO CONTRATISTA",100,0
"4731","EQUIPO CONTRATISTA",100,0
"4732","EQUIPO CONTRATISTA",100,0
"4733","EQUIPO CONTRATISTA",100,0
"4734","EQUIPO CONTRATISTA",100,0
"4735","EQUIPO CONTRATISTA",100,0
"4736","EQUIPO CONTRATISTA",100,0
"4737","EQUIPO CONTRATISTA",100,0
"4738","EQUIPO CONTRATISTA",100,0
"4739","EQUIPO CONTRATISTA",100,0
"4740","EQUIPO CONTRATISTA",100,0
"4741","EQUIPO CONTRATISTA",100,0
"4742","EQUIPO CONTRATISTA",100,0
"4743","EQUIPO CONTRATISTA",100,0
"4744","EQUIPO CONTRATISTA",100,0
"4745","EQUIPO CONTRATISTA",100,0
"4746","EQUIPO CONTRATISTA",100,0
"4747","EQUIPO CONTRATISTA",100,0
"4748","EQUIPO CONTRATISTA",100,0
"4749","EQUIPO CONTRATISTA",100,0
"4750","EQUIPO CONTRATISTA",100,0
"4751","EQUIPO CONTRATISTA",100,0
"4752","EQUIPO CONTRATISTA",100,0
"4753","EQUIPO CONTRATISTA",100,0
"4754","EQUIPO CONTRATISTA",100,0
"4755","EQUIPO CONTRATISTA",100,0
"4756","EQUIPO CONTRATISTA",100,0
"4757","EQUIPO CONTRATISTA",100,0
"4758","EQUIPO CONTRATISTA",100,0
"4759","EQUIPO CONTRATISTA",100,0
"4760","EQUIPO CONTRATISTA",100,0
"4761","EQUIPO CONTRATISTA",100,0
"4762","EQUIPO CONTRATISTA",100,0
"4763","EQUIPO CONTRATISTA",100,0
"4764","EQUIPO CONTRATISTA",100,0
"4765","EQUIPO CONTRATISTA",100,0
"4766","EQUIPO CONTRATISTA",100,0
"4767","EQUIPO CONTRATISTA",100,0
"4768","EQUIPO CONTRATISTA",100,0
"4769","EQUIPO CONTRATISTA",100,0
"4770","EQUIPO CONTRATISTA",100,0
"4771","EQUIPO CONTRATISTA",100,0
"4772","EQUIPO CONTRATISTA",100,0
"4773","EQUIPO CONTRATISTA",100,0
"4774","EQUIPO CONTRATISTA",100,0
"4775","EQUIPO CONTRATISTA",100,0
"4776","EQUIPO CONTRATISTA",100,0
"4777","EQUIPO CONTRATISTA",100,0
"4778","EQUIPO CONTRATISTA",100,0
"4779","EQUIPO CONTRATISTA",100,0
"4780","EQUIPO CONTRATISTA",100,0
"4781","EQUIPO CONTRATISTA",100,0
"4782","EQUIPO CONTRATISTA",100,0
"4783","EQUIPO CONTRATISTA",100,0
"4784","EQUIPO CONTRATISTA",100,0
"4785","EQUIPO CONTRATISTA",100,0
"4786","EQUIPO CONTRATISTA",100,0
"4787","EQUIPO CONTRATISTA",100,0
"4788","EQUIPO CONTRATISTA",100,0
"4789","EQUIPO CONTRATISTA",100,0
"4790","EQUIPO CONTRATISTA",100,0
"4791","EQUIPO CONTRATISTA",100,0
"4792","EQUIPO CONTRATISTA",100,0
"4793","EQUIPO CONTRATISTA",100,0
"4794","EQUIPO CONTRATISTA",100,0
"4795","EQUIPO CONTRATISTA",100,0
"4796","EQUIPO CONTRATISTA",100,0
"4797","EQUIPO CONTRATISTA",100,0
"4798","EQUIPO CONTRATISTA",100,0
"4799","EQUIPO CONTRATISTA",100,0
